"","Artist","Title","ChordProg","WeekID","Week.Position","Instance","Previous.Week.Position","Peak.Position","Weeks.on.Chart","Genre","Followers","NumAlbums","Gender","Group.Solo"
"5777","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","2/13/2016",1,1,2,1,11,"UK,Canada,Pop",30711450,10,"M","Solo"
"5778","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","5/28/2016",11,1,10,1,26,"UK,Canada,Pop",30711450,10,"M","Solo"
"5779","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","4/30/2016",8,1,6,1,22,"UK,Canada,Pop",30711450,10,"M","Solo"
"5780","JUSTIN BIEBER","BABY","I.vi.IV.V","2/13/2010",25,1,5,5,2,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",30711450,10,"M","Solo"
"5781","JUSTIN BIEBER","BABY","I.vi.IV.V","5/15/2010",26,1,21,5,15,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",30711450,10,"M","Solo"
"5782","JUSTIN BIEBER","BABY","I.vi.IV.V","5/29/2010",38,1,38,5,17,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",30711450,10,"M","Solo"
"5783","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","6/4/2016",11,1,11,1,27,"UK,Canada,Pop",30711450,10,"M","Solo"
"5784","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","6/18/2016",16,1,17,1,29,"UK,Canada,Pop",30711450,10,"M","Solo"
"5785","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","6/11/2016",17,1,11,1,28,"UK,Canada,Pop",30711450,10,"M","Solo"
"5786","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","2/20/2016",2,1,1,1,12,"UK,Canada,Pop",30711450,10,"M","Solo"
"5787","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","8/6/2016",37,1,30,1,36,"UK,Canada,Pop",30711450,10,"M","Solo"
"5788","JUSTIN BIEBER","BABY","I.vi.IV.V","3/6/2010",13,1,19,5,5,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",30711450,10,"M","Solo"
"5789","JUSTIN BIEBER","BABY","I.vi.IV.V","5/1/2010",16,1,9,5,13,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",30711450,10,"M","Solo"
"5790","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","1/9/2016",3,1,4,3,6,"UK,Canada,Pop",30711450,10,"M","Solo"
"5791","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","12/26/2015",5,1,7,4,4,"UK,Canada,Pop",30711450,10,"M","Solo"
"5792","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","8/27/2016",44,1,39,1,39,"UK,Canada,Pop",30711450,10,"M","Solo"
"5793","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","7/30/2016",30,1,28,1,35,"UK,Canada,Pop",30711450,10,"M","Solo"
"5794","JUSTIN BIEBER","BABY","I.vi.IV.V","3/13/2010",13,1,13,5,6,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",30711450,10,"M","Solo"
"5795","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","8/13/2016",33,1,37,1,37,"UK,Canada,Pop",30711450,10,"M","Solo"
"5796","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","5/14/2016",15,1,9,1,24,"UK,Canada,Pop",30711450,10,"M","Solo"
"5797","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","4/2/2016",2,1,2,1,18,"UK,Canada,Pop",30711450,10,"M","Solo"
"5798","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","8/20/2016",39,1,33,1,38,"UK,Canada,Pop",30711450,10,"M","Solo"
"5799","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","7/23/2016",28,1,28,1,34,"UK,Canada,Pop",30711450,10,"M","Solo"
"5800","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","1/16/2016",3,1,3,3,7,"UK,Canada,Pop",30711450,10,"M","Solo"
"5801","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","7/16/2016",28,1,25,1,33,"UK,Canada,Pop",30711450,10,"M","Solo"
"5802","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","4/16/2016",5,1,3,1,20,"UK,Canada,Pop",30711450,10,"M","Solo"
"5803","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","2/27/2016",1,1,2,1,13,"UK,Canada,Pop",30711450,10,"M","Solo"
"5804","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","7/2/2016",19,1,19,1,31,"UK,Canada,Pop",30711450,10,"M","Solo"
"5805","JUSTIN BIEBER","LOVE YOURSELF","I.V.vi.IV","9/3/2016",46,1,44,1,40,"UK,Canada,Pop",30711450,10,"M","Solo"
"5806","JUSTIN SCHARVONA","CROC THE ADVENTURE BEGINS","I.IV.vi.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5807","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","6/20/1998",8,1,7,1,13,NA,NA,NA,NA,NA
"5808","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","6/27/1998",11,1,8,1,14,NA,NA,NA,NA,NA
"5809","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","7/4/1998",11,1,11,1,15,NA,NA,NA,NA,NA
"5810","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","7/11/1998",12,1,11,1,16,NA,NA,NA,NA,NA
"5811","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","7/18/1998",13,1,12,1,17,NA,NA,NA,NA,NA
"5812","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","7/25/1998",12,1,13,1,18,NA,NA,NA,NA,NA
"5813","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","8/1/1998",14,1,12,1,19,NA,NA,NA,NA,NA
"5814","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","8/8/1998",17,1,14,1,20,NA,NA,NA,NA,NA
"5815","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","8/15/1998",18,1,17,1,21,NA,NA,NA,NA,NA
"5816","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","8/22/1998",20,1,18,1,22,NA,NA,NA,NA,NA
"5817","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","8/29/1998",21,1,20,1,23,NA,NA,NA,NA,NA
"5818","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","9/5/1998",22,1,21,1,24,NA,NA,NA,NA,NA
"5819","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","9/12/1998",25,1,22,1,25,NA,NA,NA,NA,NA
"5820","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","9/19/1998",25,1,25,1,26,NA,NA,NA,NA,NA
"5821","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","9/26/1998",28,1,25,1,27,NA,NA,NA,NA,NA
"5822","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","3/28/1998",15,1,NA,15,1,NA,NA,NA,NA,NA
"5823","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","4/4/1998",1,1,15,1,2,NA,NA,NA,NA,NA
"5824","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","4/11/1998",1,1,1,1,3,NA,NA,NA,NA,NA
"5825","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","4/18/1998",1,1,1,1,4,NA,NA,NA,NA,NA
"5826","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","4/25/1998",2,1,1,1,5,NA,NA,NA,NA,NA
"5827","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","5/2/1998",4,1,2,1,6,NA,NA,NA,NA,NA
"5828","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","5/9/1998",8,1,4,1,7,NA,NA,NA,NA,NA
"5829","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","5/16/1998",9,1,8,1,8,NA,NA,NA,NA,NA
"5830","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","5/23/1998",9,1,9,1,9,NA,NA,NA,NA,NA
"5831","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","5/30/1998",9,1,9,1,10,NA,NA,NA,NA,NA
"5832","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","6/6/1998",8,1,9,1,11,NA,NA,NA,NA,NA
"5833","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","6/13/1998",7,1,8,1,12,NA,NA,NA,NA,NA
"5834","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","10/3/1998",28,1,28,1,28,NA,NA,NA,NA,NA
"5835","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","10/10/1998",29,1,28,1,29,NA,NA,NA,NA,NA
"5836","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","10/17/1998",32,1,29,1,30,NA,NA,NA,NA,NA
"5837","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","10/24/1998",35,1,32,1,31,NA,NA,NA,NA,NA
"5838","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","10/31/1998",37,1,35,1,32,NA,NA,NA,NA,NA
"5839","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","11/7/1998",39,1,37,1,33,NA,NA,NA,NA,NA
"5840","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","11/14/1998",39,1,39,1,34,NA,NA,NA,NA,NA
"5841","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","11/21/1998",45,1,39,1,35,NA,NA,NA,NA,NA
"5842","K-CI AND JOJO","ALL MY LIFE","vi.V.IV.V","11/28/1998",42,1,45,1,36,NA,NA,NA,NA,NA
"5843","K'NAAN","WORLD CUP THEME","I.IV.vi.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5844","K'NAAN","WAVIN' FLAG","I.IV.vi.V","7/3/2010",82,2,89,82,3,"Football (Soccer),Rap",NA,NA,NA,NA
"5845","K'NAAN","WAVIN' FLAG","I.IV.vi.V","7/31/2010",97,2,83,82,7,"Football (Soccer),Rap",NA,NA,NA,NA
"5846","K'NAAN","WAVIN' FLAG","I.IV.vi.V","3/14/2009",99,1,NA,99,1,"Football (Soccer),Rap",NA,NA,NA,NA
"5847","K'NAAN","WAVIN' FLAG","I.IV.vi.V","7/10/2010",84,2,82,82,4,"Football (Soccer),Rap",NA,NA,NA,NA
"5848","K'NAAN","WAVIN' FLAG","I.IV.vi.V","7/24/2010",83,2,94,82,6,"Football (Soccer),Rap",NA,NA,NA,NA
"5849","K'NAAN","WAVIN' FLAG","I.IV.vi.V","7/17/2010",94,2,84,82,5,"Football (Soccer),Rap",NA,NA,NA,NA
"5850","K'NAAN","WAVIN' FLAG","I.IV.vi.V","6/26/2010",89,2,NA,89,2,"Football (Soccer),Rap",NA,NA,NA,NA
"5851","K3","K3 LOVES YOU","IV.ii.I64.V.I",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5852","KAIPA","SMOKE FROM A SECRET SOURCE","I.bVII.IV.I",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5853","KAIZERS ORCHESTRA","MR KAIZERS HANS CONSTANZE OG MEG","I.iii64.vi.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5854","KANA HANAZAWA-SATORU KOUSAKI-MEG ROCK","RENAI CIRCULATION--BAKEMONOGATARI OP4","I.vi.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5855","KANSAS","CARRY ON MY WAYWARD SON","vi.V.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5856","KANSAS","DUST IN THE WIND","I.V6.vi.V","4/1/1978",10,1,12,10,10,NA,NA,NA,NA,NA
"5857","KANSAS","DUST IN THE WIND","I.V6.vi.V","4/8/1978",7,1,10,7,11,NA,NA,NA,NA,NA
"5858","KANSAS","DUST IN THE WIND","I.V6.vi.V","4/15/1978",6,1,7,6,12,NA,NA,NA,NA,NA
"5859","KANSAS","DUST IN THE WIND","I.V6.vi.V","4/22/1978",6,1,6,6,13,NA,NA,NA,NA,NA
"5860","KANSAS","DUST IN THE WIND","I.V6.vi.V","4/29/1978",7,1,6,6,14,NA,NA,NA,NA,NA
"5861","KANSAS","DUST IN THE WIND","I.V6.vi.V","5/6/1978",9,1,7,6,15,NA,NA,NA,NA,NA
"5862","KANSAS","DUST IN THE WIND","I.V6.vi.V","5/13/1978",9,1,9,6,16,NA,NA,NA,NA,NA
"5863","KANSAS","DUST IN THE WIND","I.V6.vi.V","5/20/1978",22,1,9,6,17,NA,NA,NA,NA,NA
"5864","KANSAS","DUST IN THE WIND","I.V6.vi.V","5/27/1978",28,1,22,6,18,NA,NA,NA,NA,NA
"5865","KANSAS","DUST IN THE WIND","I.V6.vi.V","6/3/1978",60,1,28,6,19,NA,NA,NA,NA,NA
"5866","KANSAS","DUST IN THE WIND","I.V6.vi.V","6/10/1978",96,1,60,6,20,NA,NA,NA,NA,NA
"5867","KANSAS","DUST IN THE WIND","I.V6.vi.V","1/28/1978",81,1,NA,81,1,NA,NA,NA,NA,NA
"5868","KANSAS","DUST IN THE WIND","I.V6.vi.V","2/4/1978",64,1,81,64,2,NA,NA,NA,NA,NA
"5869","KANSAS","DUST IN THE WIND","I.V6.vi.V","2/11/1978",46,1,64,46,3,NA,NA,NA,NA,NA
"5870","KANSAS","DUST IN THE WIND","I.V6.vi.V","2/25/1978",34,1,38,34,5,NA,NA,NA,NA,NA
"5871","KANSAS","DUST IN THE WIND","I.V6.vi.V","3/4/1978",26,1,34,26,6,NA,NA,NA,NA,NA
"5872","KANSAS","DUST IN THE WIND","I.V6.vi.V","3/11/1978",25,1,26,25,7,NA,NA,NA,NA,NA
"5873","KANSAS","DUST IN THE WIND","I.V6.vi.V","3/18/1978",23,1,25,23,8,NA,NA,NA,NA,NA
"5874","KANSAS","DUST IN THE WIND","I.V6.vi.V","3/25/1978",12,1,23,12,9,NA,NA,NA,NA,NA
"5875","KANSAS","DUST IN THE WIND","I.V6.vi.V","2/18/1978",38,1,46,38,4,NA,NA,NA,NA,NA
"5876","KANYE WEST","RUNAWAY","I.V.vi.IV","11/13/2010",51,1,54,12,4,"Producer,Rap",10455779,13,"M","Solo"
"5877","KANYE WEST","RUNAWAY","I.V.vi.IV","12/25/2010",73,1,52,12,10,"Producer,Rap",10455779,13,"M","Solo"
"5878","KANYE WEST","RUNAWAY","I.V.vi.IV","11/27/2010",51,1,50,12,6,"Producer,Rap",10455779,13,"M","Solo"
"5879","KANYE WEST","RUNAWAY","I.V.vi.IV","1/8/2011",76,1,84,12,12,"Producer,Rap",10455779,13,"M","Solo"
"5880","KANYE WEST","RUNAWAY","I.V.vi.IV","11/20/2010",50,1,51,12,5,"Producer,Rap",10455779,13,"M","Solo"
"5881","KANYE WEST","RUNAWAY","I.V.vi.IV","12/11/2010",42,1,50,12,8,"Producer,Rap",10455779,13,"M","Solo"
"5882","KANYE WEST","RUNAWAY","I.V.vi.IV","11/6/2010",54,1,38,12,3,"Producer,Rap",10455779,13,"M","Solo"
"5883","KANYE WEST","RUNAWAY","I.V.vi.IV","1/1/2011",84,1,73,12,11,"Producer,Rap",10455779,13,"M","Solo"
"5884","KANYE WEST","ULTRALIGHT BEAM","I.V-vi.vi","4/23/2016",67,1,NA,67,1,"Hip-Hop,Gospel,Christian,Rap",10455779,13,"M","Solo"
"5885","KANYE WEST","RUNAWAY","I.V.vi.IV","12/18/2010",52,1,42,12,9,"Producer,Rap",10455779,13,"M","Solo"
"5886","KANYE WEST","RUNAWAY","I.V.vi.IV","1/15/2011",75,1,76,12,13,"Producer,Rap",10455779,13,"M","Solo"
"5887","KANYE WEST","RUNAWAY","I.V.vi.IV","12/4/2010",50,1,51,12,7,"Producer,Rap",10455779,13,"M","Solo"
"5888","KANYE WEST","RUNAWAY","I.V.vi.IV","10/30/2010",38,1,12,12,2,"Producer,Rap",10455779,13,"M","Solo"
"5889","KANYE WEST","RUNAWAY","I.V.vi.IV","10/23/2010",12,1,NA,12,1,"Producer,Rap",10455779,13,"M","Solo"
"5890","KANYE WEST","ULTRALIGHT BEAM","I.V-vi.vi","4/30/2016",90,1,67,67,2,"Hip-Hop,Gospel,Christian,Rap",10455779,13,"M","Solo"
"5891","KAOMA","LAMBADA","I.vi.IV.V","3/24/1990",53,1,56,53,4,NA,NA,NA,NA,NA
"5892","KAOMA","LAMBADA","I.vi.IV.V","4/21/1990",66,1,50,46,8,NA,NA,NA,NA,NA
"5893","KAOMA","LAMBADA","I.vi.IV.V","3/31/1990",50,1,53,50,5,NA,NA,NA,NA,NA
"5894","KAOMA","LAMBADA","I.vi.IV.V","4/14/1990",50,1,46,46,7,NA,NA,NA,NA,NA
"5895","KAOMA","LAMBADA","I.vi.IV.V","4/28/1990",77,1,66,46,9,NA,NA,NA,NA,NA
"5896","KAOMA","LAMBADA","I.vi.IV.V","5/12/1990",89,1,91,46,11,NA,NA,NA,NA,NA
"5897","KAOMA","LAMBADA","I.vi.IV.V","3/17/1990",56,1,64,56,3,NA,NA,NA,NA,NA
"5898","KAOMA","LAMBADA","I.vi.IV.V","5/5/1990",91,1,77,46,10,NA,NA,NA,NA,NA
"5899","KAOMA","LAMBADA","I.vi.IV.V","4/7/1990",46,1,50,46,6,NA,NA,NA,NA,NA
"5900","KAOMA","LAMBADA","I.vi.IV.V","3/3/1990",71,1,NA,71,1,NA,NA,NA,NA,NA
"5901","KAOMA","LAMBADA","I.vi.IV.V","5/19/1990",99,1,89,46,12,NA,NA,NA,NA,NA
"5902","KAOMA","LAMBADA","I.vi.IV.V","3/10/1990",64,1,71,64,2,NA,NA,NA,NA,NA
"5903","KASBO","KALEIDOSCOPE","vi.V.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5904","KASTENHOLT AND DEE","I'M IN LOVE","I.V6.vi.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"5905","KATHARINE MCPHEE","SOMEWHERE OVER THE RAINBOW","I.V.vi.IV","7/22/2006",23,1,12,12,2,"Pop",102946,7,"F","Solo"
"5906","KATHARINE MCPHEE","SOMEWHERE OVER THE RAINBOW","I.V.vi.IV","8/5/2006",73,1,50,12,4,"Pop",102946,7,"F","Solo"
"5907","KATHARINE MCPHEE","SOMEWHERE OVER THE RAINBOW","I.V.vi.IV","7/29/2006",50,1,23,12,3,"Pop",102946,7,"F","Solo"
"5908","KATHARINE MCPHEE","SOMEWHERE OVER THE RAINBOW","I.V.vi.IV","7/15/2006",12,1,NA,12,1,"Pop",102946,7,"F","Solo"
"5909","KATY PERRY","HOT N COLD","I.V.vi.IV","9/27/2008",12,2,13,12,7,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5910","KATY PERRY","HOT N COLD","I.V.vi.IV","4/18/2009",37,2,35,3,36,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5911","KATY PERRY","HOT N COLD","I.V.vi.IV","3/14/2009",27,2,24,3,31,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5912","KATY PERRY","HOT N COLD","I.V.vi.IV","10/18/2008",6,2,6,6,10,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5913","KATY PERRY","FIREWORK","I.V.vi.iii.IV","6/4/2011",32,1,28,1,31,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5914","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","3/8/2014",75,1,73,14,18,"Pop",14004245,7,"F","Solo"
"5915","KATY PERRY","HOT N COLD","I.V.vi.IV","10/4/2008",9,2,12,9,8,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5916","KATY PERRY","HOT N COLD","I.V.vi.IV","3/7/2009",24,2,20,3,30,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5917","KATY PERRY","HOT N COLD","I.V.vi.IV","1/10/2009",6,2,6,3,22,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5918","KATY PERRY","HOT N COLD","I.V.vi.IV","11/22/2008",3,2,4,3,15,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5919","KATY PERRY","HOT N COLD","I.V.vi.IV","3/28/2009",28,2,26,3,33,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5920","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","3/15/2014",82,1,75,14,19,"Pop",14004245,7,"F","Solo"
"5921","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","8/29/2009",14,1,11,9,16,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5922","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","1/25/2014",32,1,29,14,12,"Pop",14004245,7,"F","Solo"
"5923","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","12/28/2013",17,1,14,14,8,"Pop",14004245,7,"F","Solo"
"5924","KATY PERRY","RISE","I.V-vi.vi","9/10/2016",44,1,39,11,6,"Electronic,Pop",14004245,7,"F","Solo"
"5925","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","2/8/2014",49,1,43,14,14,"Pop",14004245,7,"F","Solo"
"5926","KATY PERRY","FIREWORK","I.V.vi.iii.IV","2/26/2011",2,1,3,1,17,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5927","KATY PERRY","FIREWORK","I.V.vi.iii.IV","2/19/2011",3,1,3,1,16,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5928","KATY PERRY","FIREWORK","I.V.vi.iii.IV","11/27/2010",9,1,10,9,4,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5929","KATY PERRY","HOT N COLD","I.V.vi.IV","1/24/2009",6,2,6,3,24,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5930","KATY PERRY","HOT N COLD","I.V.vi.IV","5/2/2009",43,2,40,3,38,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5931","KATY PERRY","HOT N COLD","I.V.vi.IV","8/30/2008",68,2,88,68,3,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5932","KATY PERRY","HOT N COLD","I.V.vi.IV","1/3/2009",6,2,8,3,21,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5933","KATY PERRY","HOT N COLD","I.V.vi.IV","12/27/2008",8,2,7,3,20,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5934","KATY PERRY","FIREWORK","I.V.vi.iii.IV","12/4/2010",6,1,9,6,5,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5935","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","9/26/2009",27,1,20,9,20,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5936","KATY PERRY","FIREWORK","I.V.vi.iii.IV","11/13/2010",29,1,57,29,2,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5937","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","11/23/2013",21,1,25,21,3,"Pop",14004245,7,"F","Solo"
"5938","KATY PERRY","HOT N COLD","I.V.vi.IV","9/13/2008",20,2,47,20,5,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5939","KATY PERRY","FIREWORK","I.V.vi.iii.IV","3/12/2011",6,1,5,1,19,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5940","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","12/14/2013",15,1,16,15,6,"Pop",14004245,7,"F","Solo"
"5941","KATY PERRY","HOT N COLD","I.V.vi.IV","1/31/2009",8,2,6,3,25,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5942","KATY PERRY","HOT N COLD","I.V.vi.IV","9/6/2008",47,2,68,47,4,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5943","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","12/21/2013",14,1,15,14,7,"Pop",14004245,7,"F","Solo"
"5944","KATY PERRY","FIREWORK","I.V.vi.iii.IV","11/6/2010",57,1,NA,57,1,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5945","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","2/1/2014",43,1,32,14,13,"Pop",14004245,7,"F","Solo"
"5946","KATY PERRY","UNCONDITIONALLY","I.V.vi.IV","1/4/2014",23,1,17,14,9,"Pop",14004245,7,"F","Solo"
"5947","KATY PERRY","FIREWORK","I.V.vi.iii.IV","1/29/2011",3,1,2,1,13,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5948","KATY PERRY","HOT N COLD","I.V.vi.IV","2/21/2009",19,2,14,3,28,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5949","KATY PERRY","FIREWORK","I.V.vi.iii.IV","2/5/2011",2,1,3,1,14,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5950","KATY PERRY","HOT N COLD","I.V.vi.IV","2/28/2009",20,2,19,3,29,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5951","KATY PERRY","FIREWORK","I.V.vi.iii.IV","12/11/2010",2,1,6,2,6,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5952","KATY PERRY","FIREWORK","I.V.vi.iii.IV","11/20/2010",10,1,29,10,3,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5953","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","10/3/2009",33,1,27,9,21,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5954","KATY PERRY","FIREWORK","I.V.vi.iii.IV","12/25/2010",1,1,1,1,8,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5955","KATY PERRY","FIREWORK","I.V.vi.iii.IV","3/5/2011",5,1,2,1,18,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5956","KATY PERRY","RISE","I.V-vi.vi","9/17/2016",53,1,44,11,7,"Electronic,Pop",14004245,7,"F","Solo"
"5957","KATY PERRY","HOT N COLD","I.V.vi.IV","9/20/2008",13,2,20,13,6,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5958","KATY PERRY","HOT N COLD","I.V.vi.IV","8/23/2008",88,2,NA,88,2,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5959","KATY PERRY","HOT N COLD","I.V.vi.IV","2/14/2009",14,2,13,3,27,"Pop-Rock,Dance-Pop,Pop",14004245,7,"F","Solo"
"5960","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","9/12/2009",16,1,14,9,18,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
"5961","KATY PERRY","FIREWORK","I.V.vi.iii.IV","1/15/2011",1,1,2,1,11,"Adult Contemporary,Dance-Pop,Rock,Pop",14004245,7,"F","Solo"
"5962","KATY PERRY","WAKING UP IN VEGAS","I.V.IV.V","5/23/2009",51,1,65,51,2,"Pop-Rock,Power Pop,Pop",14004245,7,"F","Solo"
